-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |      Observed      |  Unc.   |        Ritz        |   Unc.   |     Rel. |    Aki     | Acc. |          Ei           Ek          |              Lower level              |              Upper level               |  gi   gk  |Type|    TP  |          Line  |
          |     Wavelength     |   (nm)  |     Wavelength     |   (nm)   |     Int. |   (s^-1)   |      |         (eV)         (eV)         |---------------------------------------|----------------------------------------|           |    |   Ref. |          Ref.  |
          |      Air (nm)      |         |      Air (nm)      |          |          |            |      |                                   | Conf.                 | Term   | J    | Conf.                 | Term    | J    |           |    |        |                |
Mo V      |         232.1731   |  0.0010 |         232.1734   |  0.0005  |      180 | 5.e+07     | D    |     29.260521   -      34.599038  | 4p6.4d.5d             | 1P     | 1    | 4p6.4d.6p             | 1D*     | 2    |   3 - 5   |    |  T9479 |        L19131  |
Mo VI     |         232.2118   |  0.0010 |         232.2108   |  0.0010  |      500 | 2.05e+07   |      |     42.540776   -      47.878431  | 4p5.(2P*).4d2.(3P)    | 2D*    | 3/2  | 4p6.6d                | 2D      | 3/2  |   4 - 4   |    |  T8723 |        L15083  |
Mo I      |         232.594    |  0.010  |         232.5878+  |  0.0005  |     130* |            |      |      1.5307436  -       6.859748? | 4d4.5s2               | a 5D   | 4    |                       | 98*     | 3    |   9 - 7   |    |        |         L3475  |
Mo I      |         232.594    |  0.010  |         232.59099+ |  0.00008 |     130* |            |      |      1.4702664  -       6.7991980 | 4d4.5s2               | a 5D   | 3    |                       | 94*     | 3    |   7 - 7   |    |        |         L3475  |
Mo III    |         232.675    |  0.010  |                    |          |       50 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L7364  |
          |                    |         |                    |          |          |            |      |                                   |                       |        |      |                       |         |      |           |    |        |                |
Mo V      |         232.8370   |  0.0010 |         232.8363   |  0.0003  |      350 | 1.01e+08   | C    |     29.043602   -      34.366921  | 4p6.4d.5d             | 3D     | 2    | 4p6.4d.6p             | 3D*     | 1    |   5 - 3   |    |  T9479 |        L19131  |
Mo I      |         233.046    |  0.010  |                    |          |      240 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L3475  |
Mo III    |         233.093    |  0.010  |                    |          |      150 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L7364  |
Mo V      |         233.2023   |  0.0010 |         233.2016   |  0.0004  |      520 | 1.01e+08   | C    |     29.655634   -      34.970613  | 4p6.4d.5d             | 3S     | 1    | 4p6.4d.6p             | 3P*     | 2    |   3 - 5   |    |  T9479 |        L19131  |
Mo II     |         233.212    |  0.010  |                    |          |      110 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L3475  |
          |                    |         |                    |          |          |            |      |                                   |                       |        |      |                       |         |      |           |    |        |                |
Mo I      |         234.047    |  0.010  |         234.04067+ |  0.00008 |      190 |            |      |      1.3351030  -       6.6310292 | 4d5.(6S).5s           | a 5S   | 2    |                       | 76*     | 1    |   5 - 3   |    |        |         L3475  |
Mo II     |         234.159    |  0.010  |                    |          |      190 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L3475  |
Mo XXVII  |         235.08     |  0.10   |         235+       |  6       |          | 2.23e+02   |      |     21.76       -      27.032     | 3s2.3p4               | 3P     | 1    | 3s2.3p4               | 1D      | 2    |   3 - 5   | M1 |  T4931 |           u27  |
Mo I      |         235.261    |  0.010  |         235.26115+ |  0.00008 |       80 |            |      |      1.5307436  -       6.7991980 | 4d4.5s2               | a 5D   | 4    |                       | 94*     | 3    |   9 - 7   |    |        |         L3475  |
Mo I      |         235.522    |  0.010  |         235.52202+ |  0.00008 |       80 |            |      |      1.3815291  -       6.6441487 | 4d4.5s2               | a 5D   | 1    |                       | 77*     | 2    |   3 - 5   |    |        |         L3475  |
          |                    |         |                    |          |          |            |      |                                   |                       |        |      |                       |         |      |           |    |        |                |
Mo II     |         235.542    |  0.010  |                    |          |       80 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L3475  |
Mo III    |         235.976    |  0.010  |                    |          |      100 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L7364  |
Mo I      |         236.437    |  0.010  |         236.43793+ |  0.00008 |       70 |            |      |      1.4201599  -       6.6623949 | 4d4.5s2               | a 5D   | 2    |                       | 81*     | 3    |   5 - 7   |    |        |         L3475  |
Mo II     |         236.609    |  0.010  |                    |          |       50 |            |      |                                   |                       |        |      |                       |         |      |           |    |        |         L3475  |
Mo I      |         237.227    |  0.010  |         237.22757+ |  0.00008 |      140 |            |      |      1.4201599  -       6.6449467 | 4d4.5s2               | a 5D   | 2    |                       | 78*     | 3    |   5 - 7   |    |        |         L3475  |
          |                    |         |                    |          |          |            |      |                                   |                       |        |      |                       |         |      |           |    |        |                |
Mo I      |         238.041    |  0.010  |         238.04189+ |  0.00008 |      100 |            |      |      1.4702664  -       6.6771812 | 4d4.5s2               | a 5D   | 3    |                       | 83*     | 4    |   7 - 9   |    |        |         L3475  |
Mo V      |         238.1364   |  0.0010 |         238.1369   |  0.0003  |      360 | 7.2e+07    | C    |     29.073114   -      34.277952  | 4p6.4d.5d             | 3G     | 3    | 4p6.4d.6p             | 3F*     | 2    |   7 - 5   |    |  T9479 |        L19131  |
Mo I      |         238.352    |  0.010  |         238.35247+ |  0.00008 |      150 |            |      |      1.4702664  -       6.6703969 | 4d4.5s2               | a 5D   | 3    |                       | 82*     | 4    |   7 - 9   |    |        |         L3475  |
Mo V      |         238.6664   |  0.0010 |         238.6658   |  0.0004  |      350 | 1.9e+07    | E    |     29.769797   -      34.963102  | 4p6.4d.5d             | 3F     | 4    | 4p6.4d.6p             | 1F*     | 3    |   9 - 7   |    |  T9479 |        L19131  |
